Title,Timestamp,FullText,Tags,Author,Url,Label
 Gunung Merapi Kubur 15 Desa Secara Brutal April 2023,NaN,Akun Youtube Duta Bencana mengunggah video yang diklaim Gunung Merapi erupsi hingga mengubur 15 desa Video itu menampilkan video amatir letusan gunung Gambar pratinjau pada video memvisualkan carut marutnya dampak letusan gunung Faktanya klaim tersebut tidak benarPengunggah menggunakan narasi dari dua artikel berita mediacom dengan judul Gunung Merapi Muntahkan Lava 132 Kali Sepekan artikel tanggal 15 April 2023 dan judul Gunung Merapi Luncurkan 26 Kali Guguran Lava Pijar Hari Ini yang diunggah tanggal 09 April 2023 Selain dari mediacom pengunggah juga mengutip artikel dari detikcom dengan judul Merapi Erupsi Luncurkan Lava Pijar Terjauh Capai 800 Meter Ke Kali Krasak artikel ini terbit Januari 2021Video Youtube yang telah dilihat 3 ribu kali itu menampilkan gambar pratinjau yang tidak sesuai Foto yang ditampilkan bukan terjadi di Gunung Merapi melainkan kejadian meletusnya Gunung Semeru Foto tersebut diambil dari beritasatucom dan pikiranrakyatcom link foto tertera pada referensiDengan demikian video YouTube yang mengklaim bahwa Gunung Merapi kubur 15 desa secara brutal adalah salah Tidak ditemukan informasi yang valid mengenai klaim itu Unggahan tersebut termasuk dalam kategori konten yang dimanipulasiREFERENSI,NaN,NaN,https://turnbackhoax.id/2023/04/29/salah-gunung-merapi-kubur-15-desa-secara-brutal-april-2023/,1
 Pesan WhatsApp Mengaku Tersinggung Dan Kirim Link Instagram Palsu,NaN,Beredar sebuah pesan WhatsApp yang mengaku dari salah satu owner online shop yang berisikan pengakuan tersinggung karena postingan di Instagram Penipu menuliskan tautan yang diklaim sebagai sarana meminta maaf Selain itu penipu juga menakutnakuti korban akan dilaporkan polisiFaktanya tindakan tersebut adalah modus penipuan Dilansir dari Liputan6com pelaku menggunakan software tertentu untuk mengumpulkan data korban Dari software itulah pelaku mendapat data pribadi korban mulai dari user id hingga password sehingga terjadi peretasanBerdasarkan penelusuran getcontact nomer  dilabeli sebagai penipu Ada di antaranya memberi nama penipu modus ingin melaporkan ke polisi dan penipu mengatasnamakan UUD 1945REFERENSI,NaN,NaN,https://turnbackhoax.id/2023/04/29/salah-pesan-whatsapp-mengaku-tersinggung-dan-kirim-link-instagram-palsu/,1
 Kapal Api Bangkrut,NaN,Beredar sebuah video amatir di Tiktok yang menampilkan kondisi demo karyawan yang diklaim sebagai karyawan PT Santos Jaya Abadi atau produsen kopi Kapal Api Narator dalam video menerangkan bahwa demo dipicu akibat THR tidak dibayarkan serta terjadinya PHK pada perusahaan tersebutFaktanya demo itu bukan berasal dari karyawan PT Santos Jaya Abadi melainkan PT Agel Langgeng GM Marketing PT Santos Jaya Abadi Pupuk Sugiharto mengatakan isu soal PHK dan THR yang tidak dibayarkan oleh perusahaannya tidaklah benarSebagai Informasi PT Angel Langgeng merupakan anak perusahaan dari PT Santos Jaya Abadi Pupuk menegaskan PT Santos Jaya Abadi yang merupakan produsen kopi bubuk dan makanan minuman berbasis kopi itu tidak ada sangkut pautnya dengan masalah hukum yang terjadi di PT Agel LanggengTidak ada sangkut pautnya antara Kapal Api dengan PT Agel Langgeng karena hal ini manajemen yang berbeda seperti yang disampaikan oleh Bapak Edi dan Bapak Atmari kata Pupuk dikutip dari Kompas TV Jumat 1442023REFERENSI,NaN,NaN,https://turnbackhoax.id/2023/04/29/salah-kapal-api-bangkrut/,1
 Jokowi Jatuhkan Hukuman Gantung pada Anas Urbaningrum,NaN,Kanal Youtube Ruang Indonesia mengunggah video dengan klaim Presiden Joko Widodo menjatuhkan hukuman gantung kepada Mantan Ketua Umum Partai Demokrat Anas Urbaningrum yang sebelumnya tersandung kasus korupsi proyek HambalangNamun setelah menonton keseluruhan video tidak ada informasi yang berkaitan dengan klaim pada video Narasi yang dibacakan dalam video identik dengan artikel Warta Ekonomi dengan judul Baru Keluar dari Penjara Anas Urbaningrum Ngaku Banyak Utang TernyataArtikel tersebut diunggah pada 17 April 2023 dan menjelaskan tentang hutang Anas Namun bukan utang uang melainkan kurangnya waktu berkumpul bersama Anas menganggap hal tersebut sebagai utang yang harus segera dilunasiAnas mengatakan selama di dalam penjara dirinya terbatas menjalin silaturahmi dengan keluarga besarnya Karena itu usai bebas barubaru ini dia akan fokus melakukan hal iniSebelumnya Anas menjalani menjalani hukuman 8 tahun penjara di Lapas Sukamiskin Bandung Anas dinyatakan bebas pada 11 April 2023REFERENSI,NaN,NaN,https://turnbackhoax.id/2023/04/28/salah-jokowi-jatuhkan-hukuman-gantung-pada-anas-urbaningrum/,1
 Rombongan Geng Motor Menyerang Mario Dendy,NaN,Kanal Youtube mengunggah video dengan klaim bahwa rombongan geng motor menyerang Mario Dendy dan membalaskan dendam David Ozora Dalam judul video disebutkan bahwa penyerangan tersebut hampir membuat nyawa Mario melayangSetelah menonton keseluruhan video tidak ada informasi yang menjelaskan peristiwa yang dituliskan pada klaim video Narator dalam video hanya membacakan artikel Grid Oto yang berjudul Mario Dandy Cs Bergetar David Ozora Pulang dari RS Dikawal Klub Motor Satudarah MCDalam artikel yang diunggah pada 17 April 2023 tersebut dijelaskan bahwa kepulangan David dari rumah sakit dikawal oleh klub motor Satudarah MC Sebelumnya David dirawat di RS Mayapada selama 53 hari usai menjadi korban penganiayaan Mario DendyProsesi kepulangan David ke rumahnya juga didokumentasikan Alto Banditos Luger selaku kerabat dari Jonathan Latumahina di akun Twitternya Altoluger Selain klub motor Satudarah MC Alto mengatakan kepulangan David juga diantar Keluarga Besar Maluku Tenggara Raya KB MTR dan Angkatan Muda Kei AMKEITerima kasih Satudarah Maluku MC yang mengawal David kembali ke rumah untuk melanjutkan pemulihan intensif Kondisi david saat ini masih perlu terapi kognitif dan motorik untuk 6 bulan ke depan karena masa kritisnya sudah terlalui Perlakuan homecare ini sama seperti ICU pictwittercomY9BJnQRazc Alto Banditos AltoLuger April 16 2023REFERENSI,NaN,NaN,https://turnbackhoax.id/2023/04/28/salah-rombongan-geng-motor-menyerang-mario-dendy/,1
 AHY Panik 3000 Kader Partai Demokrat Mundur,NaN,Sebuah kanal Youtube mengunggah video dengan klaim Ketua Umum Partai Demokrat Agus Harimurti Yudhoyono panik akibat ada sejumlah kader partainya yang mundur Hingga 19 April 2023 video tersebut sudah ditonton lebih dari 49 ribu kaliSetelah menonton keseluruhan video narasi yang dibacakan dalam video tersebut identik dengan artikel yang diunggah Tribunnews dengan judul Kader Partai Demokrat Banyak yang Hengkang ke Partai Lain AHY Beri Respon Santai Itu Seleksi AlamArtikel yang diunggah pada 12 April 2023 tersebut berisi mengenai tanggapan santai AHY mengenai kader Partai Demokrat yang hengkang ke partai lain AHY merespon santai dan mengatakan bahwa hal tersebut wajar dalam proses seleksi alamAHY disebut memilih untuk bersikap mempersiapkan Partai Demokrat agar lebih siap serta matang jelang Pemilu 2024 mendatangREFERENSI,NaN,NaN,https://turnbackhoax.id/2023/04/28/salah-ahy-panik-3000-kader-partai-demokrat-mundur/,1
 Twitter Mengubah Namanya Menjadi Titter,NaN,Hasil periksa fakta Evarizma ZahraKonten parodi Twitter tidak pernah mengeluarkan pernyataan resmi mengenai perubahan namanya menjadi TitterKATEGORI KONTEN PARODISumber Twitter ke Bahasa IndonesiaLogo BaruTitterPenjelasanPengguna Twitter bernama TaraBull8Q8 mengunggah foto yang menunjukkan logo Twitter dengan tulisan Titter yang diklaim sebagai nama dan logo Twitter yang baru Cuitan tersebut ditujukan untuk membalas cuitan parodi Elon Musk perihal menghapus huruf w dari logo Twitter di kantor pusat Twitter yang berada di San Fransisco CaliforniaGambar dan cuitan balasan dari TaraBull8Q8 tersebut telah disukai oleh hampir 10000 orang dibagikan dan dikutip ulang hampir 1000 orang serta telah dilihat sebanyak 1 juta kaliSetelah dilakukan penelusuran di laman resmi Twitter tidak ada pengumuman atau berita resmi mengenai perubahan nama Twitter menjadi Titter Pada hari saat TaraBull8Q8 menulis cuitan balasan tersebut bahkan tidak ada kata kunci Titter di laman resmi Twitter tersebutSelain itu informasi serupa pernah dibahas oleh snopescom dengan judul Is Twitters New Name Titter dan dikategorikan sebagai FalseDengan demikian informasi yang disebarluaskan oleh TaraBull8Q8 merupakan konten parodiReferensi,NaN,NaN,https://turnbackhoax.id/2023/04/28/salah-twitter-mengubah-namanya-menjadi-titter/,1
 Thumbnail Arteria Dahlan Ditangkap karena Sembunyikan LHKPN dan Menghindari Pajak,NaN,PENJELASAN    KATEGORI Konten yang Dimanipulasi    SUMBER Facebook    NARASIMengejutkanARTERIA TERCIDUKSEMBUYIKAN LHKPN HINDARI PAJAK    PENJELASANAkun Facebook Trending memposting video berdurasi 10 menit 10 detik pada 2 April 2023 Pada thumbnail video nampak Arteria memakai rompi tahanan dan sedang diapit oleh petugas Jika dilihat lokasi tersebut ada di Kejaksaan AgungSetelah ditelusuri gambar thumbnail video merupakan hasil suntingan Seseorang yang diapit petugas bukan Arteria Dahlan melainkan Budi Hartono Linardi yang menjadi tersangka kasus korupsi impor baja Gambar petugas yang duduk berjajar dan ruangan identik dengan gamabr pada artikel Kompascom berjudul Kejaksaan Tangkap Dokter yang Tujuh Tahun Jadi Buron Kasus Korupsi Gambar tersebut diambil saat Kejaksaan Agung merilis penangkapan dokter Bagoes Sotjipto Soelyodikoesoemo pada Rabu 29 November 2017 di Kejaksaan Agung Jakarta Jika dilihat lebih detail tidak ada Jaksa Agung ST Burhanuddin pada petugas yang berjajar di meja Foto Jaksa Agung ST Burhanuddin merupakan tempelan foto tersebut identik dengan gambar pada artikel RMOLID Perintah Jaksa Agung Tepat Melek Digital untuk Perbaikan Pelayanan PublikDengan demikian thumbnail yang memperlihatkan Arteria Dahlan ditangkap karena terciduk sembunyikan LHKPN dan menghindari pajak merupakan hasil suntingan Seseorang yang ditangkap bukan Arteria Dahlan melainkan Budi Hartono Linardi yang menjadi tersangka kasus korupsi impor baja sehingga hal tersebut masuk dalam kategori konten yang dimanipulasiREFERENSI,NaN,NaN,https://turnbackhoax.id/2023/04/28/salah-thumbnail-arteria-dahlan-ditangkap-karena-sembunyikan-lhkpn-dan-menghindari-pajak/,1
 FOTO TENTARA RUSIA MENENGGELAMKAN TANK LEOPARD DI LUMPUR,NaN,PENJELASAN di atas klaim bahwa tentara Rusia berhasil menenggelamkan tank Leopard milik Ukraina di lumpur di provinsi Kherson tidak terbukti dan termasuk ke dalam kategori koneksi yang salahREFERENSI,NaN,NaN,https://turnbackhoax.id/2023/04/28/salah-foto-tentara-rusia-menenggelamkan-tank-leopard-di-lumpur/,1
 Ibu Ida Dayak Sembuhkan Putra Joe Biden yang Lumpuh,NaN,Channel YouTube Sosial Update  pada 7 April 2023 mengunggah video dengan klaim bahwa Presiden Amerika Serikat Joe Biden meminta Ibu Ida Dayak untuk pergi ke istana negaranya Disebutkan bahwa Ibu Ida Dayak bertemu dan berhasil menyembuhkan putra Presiden Biden yang telah lumpuh selama 5 tahun Putranya yang menderita cedera tulang belakang itu diketahui sudah bisa berjalan kembali setelah diobati oleh Ibu Ida DayakSetelah dilakukan penelusuran faktanya tidak ada satu pun pernyataan resmi yang mengabarkan bahwa Ibu Ida Dayak datang ke Amerika Serikat untuk mengobati putra Presiden Joe Biden Selain itu tidak ada satu pun informasi mengenai putra Joe Biden yang mengalami kelumpuhan selama 5 tahun karena cedera tulang belakang seperti yang disebutkan dalam klaim videoPenelusuran fakta mengenai undangan Joe Biden kepada Ibu Ida DayakArtikel milik vivacoid mengenai 3 anak Joe BidenDengan demikian informasi yang disebarluaskan oleh Sosial Update merupakan konten yang menyesatkanREFERENSI,NaN,NaN,https://turnbackhoax.id/2023/04/28/salah-ibu-ida-dayak-sembuhkan-putra-joe-biden-yang-lumpuh/,1
 PDIP USUL KE PEMERINTAH AGAR PESANTREN DITUTUP SELURUH INDONESIA,NaN,PENJELASAN di atas klaim bahwa PDIP usul kepada pemerintah untuk menutup seluruh pesantren di Indonsia tidak terbukti dan termasuk ke dalam konten yang menyesatkanREFERENSI,NaN,NaN,https://turnbackhoax.id/2023/04/28/salah-pdip-usul-ke-pemerintah-agar-pesantren-ditutup-seluruh-indonesia/,1
 Jokowi Bongkar Politik Standar Ganda FIFA,NaN,Akun Facebook Dunia tarkam indonesia  pada 1 April 2023 mengunggah video dengan judul yang mengklaim bahwa Presiden Indonesia Joko Widodo membongkar politik standar ganda yang diterapkan FIFA dalam penyelenggaraan Piala Dunia U20 2023 setelah adanya pembatalan Indonesia sebagai tuan rumah ajang kompetisi Piala Dunia tersebutSetelah dilakukan penelusuran faktanya tidak ada pernyataan dan pemberitaan resmi terkait klaim seperti yang disebutkan pada unggahanDikutip dari laman website Liputan 6  nyatanya bukan Presiden Jokowi yang membahas mengenai standar ganda FIFA melainkan Wakil Presiden Liga Parlemen Dunia untuk Palestina Fadli ZonArtikel mengenai Fadli Zon yang beranggapan bahwa FIFA menerapkan standar gandaLebih lanjut Fadli Zon sebenarnya hanya beranggapan bahwa FIFA sedang melakukan standar ganda dalam ajang Piala Dunia U20 2023 Adanya anggapan tersebut disebabkan karena 2 alasan Pertama adanya larangan politisasi sepak bola FIFA yang tidak konsisten di mana ia mengambil contoh ketika FIFA menjatuhi sanksi pelanggaran terhadap timnas Rusia untuk berpartisipasi dalam kompetisi sebagai dukungan terhadap Ukraina yang diserang Rusia Kedua adanya permintaan FIFA agar semua negara berlaku adil terhadap atlet Israel sementara Israel sendiri tidak pernah berlaku adil terhadap atlet PalestinaCuitan Fadli Zon di akun Twitternya mengenai anggapan standar ganda FIFADengan demikian informasi yang disebarluaskan oleh Dunia tarkam indonesia merupakan konten yang menyesatkanREFERENSI,NaN,NaN,https://turnbackhoax.id/2023/04/28/salah-jokowi-bongkar-politik-standar-ganda-fifa/,1
 Video INI DATA KPU HASIL PEMILU 2024 pemungutan suara belum dilakukan hasilnya sudah ditentukan,NaN,PENJELASAN dan REFERENSIKategori Konten yang MenyesatkanAkun Twitter Bandung beautiful euyy twittercomBams27735590 pada 25 April 2023 mengunggah sebuah video dengan narasiINI DATA KPU HASIL PEMILU 2024 Luar biasa negeri ini memang sakti pemungutan suara belum dilakukan hasilnya sudah ditentukan rezimbejadSumber archiveph3vGSg ArsipPENJELASANBerdasarkan hasil penelusuran adanya video yang diklaim sebagai data Komisi Pemilihan Umum KPU hasil Pemilu 2024 yang sudah ditentukan sebelum pemungutan sura dilakukan merupakan klaim yang menyesatkanFaktanya data di video itu bukan data hasil pemungutan suara Pemilu 2024 Data di video itu merupakan data yang diklaim sebagai data pemilih yang dijual ke forum online Breached Forums oleh akun Bjorka pada September 2022Tampilan awal video itu identik dengan foto tangkapan layar situs Breached Forums tempat Bjorka membuat artikel dengan judul INDONESIA CITIZENSHIP DATABASE FROM KPU 105M pada Selasa 6 September 2022 Di artikel itu Bjorka juga menyertakan logo KPU Foto tangkapan layar tersebut salah satunya dimuat di artikel berita berjudul KPU Buka Suara Soal Dugaan 105 Juta Data Warga Indonesia Bocor yang terbit di situs CNN Indonesia pada 6 September 2022Dilansir dari artikel tersebut Bjorka mengklaim memiliki 105003428 juta data penduduk Indonesia dengan detail Nomor Induk Kependudukan NIK Kartu Keluarga nama lengkap tempat tanggal lahir jenis kelamin umur dan lainlain Data pribadi itu dijual US5 ribu atau setara Rp74 juta US1Rp1489820 Semua data tersebut disimpan dalam file 20GB uncompressed atau 4GB compressedSelain itu dilansir dari PosKota sebagai bukti dia melampirkan beberapa baris contoh data kependudukan yang dia miliki Selain itu dia juga menyediakan tautan bagi yang ingin melihat sampel 2 juta data kependudukan yang dimilikinyaSementara itu Komisioner KPU Betty Epsilon Idroos mengatakan jajarannya telah menganalisis dugaan kebocoran data dalam situs Breached ForumsSetelah kami analisa koding yang dilakukan dalam situs yang dimaksud bukan merupakan data yang dimiliki KPU kata Epsilon Idroos melalui pesan singkat Selasa 692022 malamDalam keterangan tersebut ia juga memastikan masih terus berkoordinasi dengan tim satuan tugas keamanan siber KPU mengenai hal tersebut Ia menegaskan semua sistem informasi KPU masih kondusifREFERENSI,NaN,NaN,https://turnbackhoax.id/2023/04/28/salah-video-ini-data-kpu-hasil-pemilu-2024-pemungutan-suara-belum-dilakukan-hasilnya-sudah-ditentukan/,1
 Tangkapan Layar Artikel Berjudul Suara Melimpah PDI Perjuangan Tak Butuh Suara Umat Islam dalam Pemilu,NaN,PENJELASAN    KATEGORI Konten yang Dimanipulasi    SUMBER Facebook    NARASISuara Melimpah PDI Perjuangan Tak Butuh Suara Umat Islam dalam Pemilu    PENJELASANAkun Facebook Sultan memposting sebuah gambar tangkapan layar artikel berjudul Suara Melimpah PDI Perjuangan Tak Butuh Suara Umat Islam dalam Pemilu Postingan tersebut diunggah 23 April 2023 pukul 2217Setelah ditelusuri menggunakan kata kunci judul artikel ditemukan informasi bahwa judul artikel tersebut tidak lengkap Judul asli artikel milik Pikiran Rakyat adalah Suara Melimpah PDI Perjuangan Tak Butuh Suara Umat Islam dalam Pemilu Cek Fakta Artikel yang diunggah pada 28 April 2022 tersebut merupakan artikel cek fakta mengenai hoaks PDIP yang tidak butuh suara umat Islam Terdapat kesamaan pada tanggal diunggahnya artikel keterangan nama Nugroho dan gambar MegawatiDengan demikian judul pada gambar tangkapan layar telah disunting Artikel tersebut milik Pikiran Rakyat dan judul yang asli adalah Suara Melimpah PDI Perjuangan Tak Butuh Suara Umat Islam dalam Pemilu Cek Fakta sehingga hal tersebut masuk dalam kategori konten yang dimanipulasiREFERENSI,NaN,NaN,https://turnbackhoax.id/2023/04/28/salah-tangkapan-layar-artikel-berjudul-suara-melimpah-pdi-perjuangan-tak-butuh-suara-umat-islam-dalam-pemilu/,1
 GANJAR GANDENG MAHFUD MD MAJU PILPRES 2024,NaN,Sebuah kanal Youtube dengan nama akun SUARA DEMOKRASI mengunggah video dengan narasi bahwa Ganjar gandeng Mahfud MD maju di Pilpres 2024 nantiBerdasarkan hasil penelusuran klaim Ganjar gandeng Mahfud MD maju di Pilpres 2024 nanti  adalah salah alias tidak benar Gambar pada bagian thumbnail merupakan hasil editanSalah satu video identik terdapat pada unggahan Youtube milik Tribun Pantura dengan judul video Mahfud MD Temui Ganjar Pranowo di Rumah Dinas Gubernur JatengHingga saat ini tidak ada pemberitaan atau informasi yang kredibel terkait informasi mengenai Ganjar gandeng Mahfud MD maju di Pilpres 2024 nantiREFERENSI,NaN,NaN,https://turnbackhoax.id/2023/04/28/salah-ganjar-gandeng-mahfud-md-maju-pilpres-2024/,1
 Erick Thohir pecat Ahok Dari Jabatan Komisaris Utama PT Pertamina,NaN,PENJELASAN di atas klaim bahwa Erick Thohir pecat Ahok dari Jabatan Komisaris Utama PT Pertamina adalah salah dan masuk kategori konten yang dimanipulasiREFERENSI,NaN,NaN,https://turnbackhoax.id/2023/04/28/salah-erick-thohir-pecat-ahok-dari-jabatan-komisaris-utama-pt-pertamina/,1
